Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Cred_length,Home_OTHER,Home_OWN,Home_RENT,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE,Default
34,0.011007338225483655,1.0,0.5652173913043479,10.99,0,0.3493975903614458,9,0,0,1,0,0,0,1,0,0
29,0.01684456304202802,13.0,0.3333333333333333,7.88,0,0.13253012048192772,7,0,0,0,0,1,0,0,0,0
30,0.010488325550366911,6.0,0.42028985507246375,12.23,0,0.26506024096385544,8,0,0,0,0,0,0,1,0,0
25,0.005336891260840561,4.0,0.42028985507246375,9.63,1,0.5060240963855422,3,0,0,1,0,0,0,0,1,0
34,0.01350900600400267,2.0,0.42028985507246375,15.99,0,0.21686746987951808,9,0,0,0,0,1,0,0,0,1
28,0.016353902601734492,13.0,0.42028985507246375,13.92,0,0.18072289156626506,8,0,0,0,1,0,0,0,0,1
22,0.010673782521681122,6.0,0.2753623188405797,10.99,0,0.18072289156626506,2,0,0,0,1,0,0,0,0,0
26,0.006617745163442295,5.0,0.13043478260869565,10.65,0,0.13253012048192772,4,0,0,1,0,0,1,0,0,0
24,0.009172781854569715,5.0,0.08695652173913043,8.9,0,0.07228915662650602,3,0,0,1,0,0,1,0,0,0
42,0.006137424949966644,5.0,0.2869565217391304,7.51,0,0.30120481927710846,14,0,0,0,0,0,0,0,0,0
24,0.028519012675116747,1.0,0.5362318840579711,11.48,0,0.13253012048192772,3,0,0,1,0,0,0,1,0,0
31,0.008939292861907939,5.0,0.42028985507246375,10.25,0,0.31325301204819284,10,0,0,0,1,0,0,0,0,0
25,0.005003335557038025,1.0,0.2753623188405797,11.26,0,0.3493975903614458,3,0,0,0,0,0,0,0,0,0
25,0.016323715810540363,9.0,0.17681159420289852,10.99,0,0.07228915662650602,2,0,0,1,0,0,0,0,1,0
29,0.004336224149432955,3.0,0.15942028985507245,5.79,0,0.24096385542168677,6,0,0,0,0,1,0,0,0,0
25,0.016010673782521682,9.0,0.5652173913043479,13.06,0,0.24096385542168677,2,0,0,1,0,1,0,0,0,1
26,0.0013342228152101402,6.0,0.05797101449275363,9.99,1,0.2530120481927711,3,0,1,0,1,0,0,0,0,0
31,0.0026684456304202804,1.0,0.13043478260869565,8.59,0,0.30120481927710846,8,0,1,0,0,1,0,0,0,0
25,0.006671114076050701,2.0,0.3333333333333333,14.54,0,0.32530120481927716,2,0,0,0,0,0,0,0,1,0
24,0.006003335557038025,1.0,0.07246376811594203,9.91,0,0.0963855421686747,4,0,0,0,0,0,0,1,0,0
41,0.007030020013342228,10.0,0.40652173913043477,11.11,1,0.3734939759036145,16,0,0,1,0,0,0,1,0,0
33,0.008724482988659105,2.0,0.07246376811594203,11.71,0,0.06024096385542169,9,0,0,1,0,1,0,0,0,0
27,0.021013342228152102,2.0,0.3565217391304348,14.84,1,0.12048192771084339,7,0,0,0,0,0,0,0,1,1
30,0.0033355570380253505,4.0,0.20289855072463767,7.88,0,0.3734939759036145,9,0,1,0,0,0,1,0,0,0
23,0.00933955970647098,7.0,0.2753623188405797,6.03,0,0.20481927710843376,3,0,0,0,1,0,0,0,0,0
26,0.004869913275517011,2.0,0.2753623188405797,11.49,0,0.3614457831325301,2,0,0,1,0,0,1,0,0,0
41,0.004836557705136758,2.0,0.38405797101449274,13.79,1,0.5060240963855422,11,0,0,1,0,0,1,0,0,1
24,0.0062708472314876584,0.0,0.2753623188405797,8.94,0,0.2891566265060241,2,0,0,0,0,1,0,0,0,0
28,0.012675116744496333,11.0,0.4492753623188405,5.99,0,0.24096385542168677,7,0,0,0,0,0,0,1,0,0
26,0.012675116744496333,5.0,0.18840579710144925,7.51,0,0.10843373493975904,2,0,0,0,0,0,0,0,0,0
26,0.005170113408939293,10.0,0.15942028985507245,7.51,0,0.20481927710843376,3,0,0,0,0,0,1,0,0,0
23,0.005336891260840561,7.0,0.10144927536231883,10.99,1,0.13253012048192772,3,0,0,1,0,0,0,1,0,0
24,0.005913275517011341,8.0,0.023913043478260867,6.62,0,0.03614457831325301,2,0,1,0,0,0,0,1,0,0
23,0.005170113408939293,5.0,0.13043478260869565,6.99,0,0.16867469879518077,2,0,0,1,0,0,0,1,0,0
24,0.006197464976651101,2.0,0.10144927536231883,10.99,0,0.12048192771084339,3,0,0,1,0,0,0,0,0,0
23,0.0020146764509673116,4.0,0.07246376811594203,16.29,1,0.22891566265060243,2,0,0,1,1,0,0,0,0,1
22,0.004669779853235491,0.0,0.0782608695652174,10.2,0,0.12048192771084339,4,0,0,1,0,0,1,0,0,0
25,0.010382254836557706,10.0,0.13043478260869565,12.53,0,0.0963855421686747,4,0,1,0,0,0,1,0,0,1
28,0.004502334889926618,7.0,0.10144927536231883,10.65,0,0.15662650602409642,5,0,0,1,0,0,1,0,0,0
21,0.008839226150767179,6.0,0.2985507246376811,16.77,1,0.22891566265060243,4,0,0,1,0,1,0,0,0,0
27,0.006003335557038025,1.0,0.21739130434782605,12.53,0,0.24096385542168677,6,0,1,0,0,0,0,0,1,0
26,0.0033355570380253505,5.0,0.11594202898550725,5.79,0,0.22891566265060243,3,0,0,1,0,0,0,0,1,0
25,0.004002668445630421,2.0,0.15942028985507245,10.59,1,0.2530120481927711,4,0,0,1,0,0,0,1,0,0
25,0.0033355570380253505,3.0,0.16666666666666666,13.72,0,0.31325301204819284,3,0,0,1,0,0,0,0,0,1
30,0.0010340226817878585,4.0,0.14492753623188404,10.36,1,0.6506024096385543,8,0,1,0,0,1,0,0,0,0
25,0.007671781187458306,3.0,0.10144927536231883,14.61,0,0.0963855421686747,4,0,0,1,0,0,0,1,0,1
23,0.009566377585056705,3.0,0.16304347826086954,8.59,0,0.12048192771084339,4,0,1,0,0,0,1,0,0,0
33,0.008505670446964642,4.0,0.21739130434782605,11.14,0,0.18072289156626506,9,0,0,0,0,1,0,0,0,0
26,0.002021347565043362,2.0,0.13043478260869565,11.58,1,0.3734939759036145,3,0,0,1,0,0,0,1,0,0
25,0.012675116744496333,0.0,0.2753623188405797,10.37,0,0.15662650602409642,2,0,0,1,0,0,1,0,0,0
30,0.010006671114076052,1.0,0.5072463768115942,8.38,0,0.33734939759036153,7,0,0,1,0,0,0,0,1,0
26,0.007172114743162108,5.0,0.2753623188405797,15.05,0,0.2530120481927711,2,0,0,1,0,0,0,1,0,0
23,0.005837224816544363,3.0,0.13043478260869565,12.98,0,0.15662650602409642,4,0,0,0,1,0,0,0,0,0
25,0.005170113408939293,1.0,0.1246376811594203,10.28,0,0.16867469879518077,2,0,0,1,0,0,1,0,0,0
37,0.006117411607738492,6.0,0.21739130434782605,15.21,1,0.24096385542168677,13,0,0,0,0,0,0,0,0,0
21,0.006003335557038025,5.0,0.21739130434782605,10.25,0,0.24096385542168677,4,0,0,0,0,0,0,1,0,0
35,0.01709472981987992,4.0,0.40724637681159415,10.99,0,0.16867469879518077,10,0,0,0,0,0,0,1,0,0
33,0.014342895263509008,15.0,0.5072463768115942,11.58,1,0.24096385542168677,10,0,0,1,0,0,0,1,0,0
30,0.0057371581054036025,14.0,0.47101449275362317,7.88,0,0.5301204819277109,5,0,0,0,0,0,0,0,0,0
25,0.0033355570380253505,0.0,0.15942028985507245,13.49,0,0.30120481927710846,3,0,0,0,0,0,0,0,0,1
25,0.00923949299533022,9.0,0.5217391304347826,12.73,0,0.3734939759036145,3,0,0,0,1,0,0,0,0,1
35,0.004669779853235491,1.0,0.07608695652173914,7.14,0,0.12048192771084339,9,0,0,1,1,0,0,0,0,0
22,0.0034356237491661107,1.0,0.12318840579710146,10.0,0,0.22891566265060243,4,0,1,0,0,0,0,1,0,0
30,0.006004002668445631,9.0,0.24637681159420288,16.77,0,0.2771084337349398,9,0,0,1,0,0,1,0,0,1
22,0.006671114076050701,2.0,0.08695652173913043,5.99,0,0.0963855421686747,2,0,0,0,0,0,0,1,0,0
24,0.005170113408939293,3.0,0.42028985507246375,14.27,0,0.5180722891566265,2,0,0,0,0,0,1,0,0,0
30,0.00933955970647098,5.0,0.21739130434782605,7.66,0,0.15662650602409642,6,0,0,0,0,0,0,1,0,0
28,0.016010673782521682,13.0,0.36231884057971014,8.59,0,0.15662650602409642,9,0,0,0,0,0,0,1,0,0
28,0.011841227484989992,5.0,0.13043478260869565,7.88,0,0.08433734939759038,6,0,0,1,0,0,0,0,1,0
23,0.007171447631754503,7.0,0.21739130434782605,10.65,0,0.20481927710843376,3,0,0,0,0,0,1,0,0,0
25,0.005003335557038025,6.0,0.13043478260869565,10.99,0,0.18072289156626506,2,0,0,1,0,0,0,0,1,0
25,0.0051034022681787855,0.0,0.244927536231884,6.17,0,0.31325301204819284,4,0,0,1,1,0,0,0,0,0
24,0.010006671114076052,7.0,0.10144927536231883,20.89,1,0.07228915662650602,2,0,0,0,0,0,0,0,1,0
22,0.011674449633088727,0.0,0.5362318840579711,20.48,1,0.31325301204819284,2,0,0,0,0,0,0,0,1,1
23,0.008505670446964642,5.0,0.5652173913043479,12.53,1,0.43373493975903615,2,0,0,1,0,0,0,0,0,0
31,0.008338892595063374,3.0,0.24637681159420288,12.49,1,0.20481927710843376,7,0,0,1,0,1,0,0,0,0
27,0.007504336224149433,3.0,0.3333333333333333,12.53,0,0.2891566265060241,6,0,0,1,0,0,0,0,1,0
22,0.0026230820547031354,5.0,0.043478260869565216,7.49,0,0.12048192771084339,2,0,0,1,0,0,0,0,0,0
23,0.01884589726484323,8.0,0.3913043478260869,15.68,0,0.14457831325301204,4,0,0,0,0,0,0,0,1,1
23,0.009673115410273516,7.0,0.17101449275362318,10.08,0,0.12048192771084339,3,0,0,0,0,0,1,0,0,0
27,0.00933955970647098,11.0,0.15942028985507245,13.35,0,0.12048192771084339,8,0,0,0,0,0,1,0,0,0
31,0.0033355570380253505,0.0,0.13043478260869565,7.51,0,0.2530120481927711,8,0,0,1,1,0,0,0,0,0
21,0.012675116744496333,3.0,0.42028985507246375,10.99,0,0.22891566265060243,2,0,0,1,0,0,0,0,1,0
22,0.006170780520346898,6.0,0.18840579710144925,7.9,1,0.20481927710843376,4,0,0,0,0,0,0,0,0,0
27,0.010340226817878585,10.0,0.13043478260869565,13.99,0,0.0963855421686747,10,0,0,1,0,0,1,0,0,1
26,0.005170113408939293,4.0,0.19420289855072462,11.11,0,0.2530120481927711,4,0,1,0,0,0,0,1,0,0
31,0.006004002668445631,9.0,0.0318840579710145,10.99,0,0.04819277108433735,8,0,0,1,0,0,0,0,1,0
56,0.011321547698465644,11.0,0.2007246376811594,9.99,0,0.12048192771084339,24,0,1,0,0,0,0,1,0,0
21,0.003669112741827885,5.0,0.15942028985507245,7.49,0,0.2771084337349398,2,0,0,1,0,0,0,0,0,0
24,0.0063375583722481655,8.0,0.21739130434782605,6.62,0,0.22891566265060243,2,0,1,0,0,1,0,0,0,0
54,0.004936624416277518,0.0,0.014492753623188404,10.65,1,0.03614457831325301,29,0,0,1,0,0,0,0,0,0
21,0.005336891260840561,1.0,0.10144927536231883,5.42,0,0.13253012048192772,3,0,0,0,0,0,1,0,0,0
25,0.006837891927951968,1.0,0.2753623188405797,11.89,0,0.26506024096385544,3,0,0,1,0,0,0,0,0,0
24,0.008967978652434958,6.0,0.3768115942028985,13.99,0,0.2771084337349398,2,0,0,1,0,0,0,0,1,0
26,0.013842561707805203,0.0,0.42028985507246375,10.62,0,0.20481927710843376,4,0,0,0,0,0,0,1,0,0
26,0.016010673782521682,11.0,0.42028985507246375,13.99,0,0.18072289156626506,4,0,0,0,0,0,0,1,0,0
39,0.011007338225483655,3.0,0.5072463768115942,11.14,0,0.31325301204819284,14,0,0,1,0,0,0,1,0,0
36,0.01100667111407605,6.0,0.5768115942028985,10.37,0,0.3493975903614458,14,0,0,1,0,0,0,0,1,0
34,0.01134089392928619,6.0,0.5652173913043479,10.99,0,0.33734939759036153,6,0,0,1,0,0,0,0,0,0
65,0.006987991994663109,2.0,0.2753623188405797,10.99,0,0.26506024096385544,29,0,0,1,0,0,0,1,0,0
23,0.006020680453635757,7.0,0.3333333333333333,9.91,0,0.3614457831325301,2,0,0,1,0,0,1,0,0,0
24,0.007865243495663775,5.0,0.2753623188405797,10.75,0,0.24096385542168677,3,0,0,1,0,0,0,0,0,0
29,0.004336224149432955,3.0,0.2753623188405797,16.82,1,0.3975903614457832,7,0,0,1,1,0,0,0,0,0
43,0.005837224816544363,12.0,0.21739130434782605,9.99,0,0.2530120481927711,16,0,0,0,0,0,0,0,1,0
34,0.010673782521681122,17.0,0.2753623188405797,16.29,0,0.18072289156626506,9,0,0,0,0,0,0,1,0,0
22,0.007938625750500333,2.0,0.18840579710144925,12.98,0,0.16867469879518077,2,0,0,0,0,0,0,0,1,1
31,0.006004002668445631,0.0,0.0318840579710145,14.79,0,0.04819277108433735,8,0,0,1,0,0,1,0,0,0
26,0.013842561707805203,6.0,0.42028985507246375,5.99,0,0.20481927710843376,2,0,0,1,0,0,1,0,0,0
31,0.012331554369579719,3.0,0.45652173913043476,10.99,0,0.2530120481927711,10,0,0,0,0,0,0,0,0,0
30,0.004936624416277518,5.0,0.24637681159420288,6.91,0,0.32530120481927716,6,0,0,0,1,0,0,0,0,0
31,0.003502334889926618,0.0,0.05797101449275363,7.4,0,0.12048192771084339,6,0,0,1,0,0,0,1,0,0
30,0.005003335557038025,0.0,0.05507246376811595,15.57,1,0.08433734939759038,5,0,0,1,0,0,1,0,0,1
31,0.004336224149432955,10.0,0.11304347826086956,15.62,0,0.18072289156626506,8,0,0,1,0,0,0,0,1,0
39,0.009372414943295531,6.0,0.136231884057971,10.99,0,0.10843373493975904,11,0,0,1,0,0,0,1,0,0
29,0.006837891927951968,5.0,0.05507246376811595,10.99,0,0.06024096385542169,6,0,0,1,0,0,1,0,0,0
43,0.006170780520346898,7.0,0.15942028985507245,13.22,0,0.18072289156626506,16,0,0,0,0,0,1,0,0,1
24,0.010173448965977317,8.0,0.08115942028985507,7.51,0,0.06024096385542169,4,0,0,0,0,0,0,1,0,0
26,0.007671781187458306,7.0,0.19420289855072462,6.62,0,0.16867469879518077,2,0,0,0,0,0,0,0,1,0
29,0.011007338225483655,3.0,0.7101449275362319,14.83,1,0.43373493975903615,6,0,0,1,0,0,0,1,0,0
32,0.006170780520346898,17.0,0.07246376811594203,10.99,0,0.08433734939759038,7,0,0,1,0,0,1,0,0,1
30,0.01200800533689126,5.0,0.16666666666666666,7.88,0,0.0963855421686747,10,0,0,0,0,1,0,0,0,0
49,0.015176784523015345,12.0,0.20289855072463767,6.03,0,0.0963855421686747,13,0,0,0,0,0,0,0,0,0
25,0.004169446297531688,3.0,0.13043478260869565,15.7,1,0.20481927710843376,3,0,0,1,0,0,0,0,0,1
36,0.009006004002668447,12.0,0.6115942028985507,6.54,0,0.44578313253012053,14,0,0,0,0,0,0,1,0,0
23,0.004052034689793195,4.0,0.18840579710144925,10.99,0,0.30120481927710846,4,0,0,0,0,0,0,1,0,0
36,0.03268845897264843,12.0,0.7101449275362319,15.2,0,0.15662650602409642,13,0,1,0,0,1,0,0,0,1
31,0.00767244829886591,15.0,0.2753623188405797,8.0,0,0.24096385542168677,8,0,0,0,0,0,0,0,0,0
23,0.006004002668445631,5.0,0.3565217391304348,16.0,1,0.3855421686746988,3,0,0,1,1,0,0,0,0,1
42,0.011007338225483655,6.0,0.3333333333333333,10.99,0,0.20481927710843376,17,0,0,1,0,0,0,1,0,0
33,0.017678452301534357,0.0,0.2753623188405797,9.32,0,0.10843373493975904,6,0,0,1,0,0,0,0,1,0
33,0.015893929286190794,11.0,0.20289855072463767,5.79,0,0.0963855421686747,7,0,0,0,0,0,1,0,0,0
27,0.005336891260840561,7.0,0.4492753623188405,15.7,1,0.5301204819277109,9,0,0,1,1,0,0,0,0,0
27,0.009899933288859238,1.0,0.17391304347826086,9.99,0,0.12048192771084339,8,0,0,1,1,0,0,0,0,0
39,0.00708805870580387,13.0,0.15942028985507245,6.99,0,0.15662650602409642,11,0,0,1,0,0,0,1,0,0
24,0.01634422948632422,5.0,0.3333333333333333,15.27,0,0.14457831325301204,3,0,0,0,1,0,0,0,0,1
23,0.00858705803869246,4.0,0.13043478260869565,15.21,1,0.0963855421686747,2,0,0,1,0,0,1,0,0,0
21,0.013342228152101402,5.0,0.2753623188405797,12.53,0,0.14457831325301204,4,0,0,0,0,0,0,0,0,0
22,0.002735156771180787,1.0,0.08695652173913043,6.99,0,0.20481927710843376,2,0,0,1,0,0,0,0,1,0
27,0.024349566377585057,0.0,0.2753623188405797,8.59,0,0.08433734939759038,9,0,1,0,1,0,0,0,0,0
31,0.004169446297531688,14.0,0.422463768115942,10.99,1,0.6265060240963857,7,0,0,1,0,1,0,0,0,0
23,0.014342895263509008,1.0,0.18840579710144925,10.65,0,0.0963855421686747,2,0,0,1,0,0,1,0,0,0
22,0.0020013342228152103,0.0,0.12318840579710146,13.16,1,0.3614457831325301,3,0,0,1,1,0,0,0,0,0
22,0.00917344896597732,3.0,0.13043478260869565,11.11,1,0.0963855421686747,3,0,0,1,1,0,0,0,0,0
35,0.01315260173448966,14.0,0.3043478260869565,10.99,0,0.15662650602409642,9,0,0,1,1,0,0,0,0,0
30,0.004669779853235491,15.0,0.3188405797101449,15.23,1,0.43373493975903615,6,0,0,1,0,0,0,0,1,0
41,0.008939292861907939,6.0,0.21739130434782605,6.03,0,0.16867469879518077,12,0,0,1,0,0,0,1,0,0
25,0.004864576384256171,9.0,0.15942028985507245,15.96,1,0.21686746987951808,4,0,0,0,0,0,0,1,0,0
22,0.005486991327551701,5.0,0.4492753623188405,7.9,1,0.5180722891566265,2,0,0,1,0,0,0,0,1,0
25,0.012675116744496333,10.0,0.7101449275362319,15.31,0,0.3734939759036145,2,0,0,0,1,0,0,0,0,0
24,0.016010673782521682,5.0,0.18840579710144925,6.76,0,0.08433734939759038,3,0,0,0,0,0,0,0,1,0
23,0.018345563709139426,7.0,0.15942028985507245,8.49,0,0.06024096385542169,4,0,1,0,0,0,0,0,1,0
30,0.015443629086057373,3.0,0.47101449275362317,10.62,0,0.20481927710843376,5,0,0,1,0,0,0,0,1,0
24,0.006671114076050701,3.0,0.3333333333333333,12.23,1,0.32530120481927716,3,0,0,1,0,0,0,0,0,0
23,0.013175450300200134,7.0,0.5652173913043479,10.99,1,0.2891566265060241,2,0,0,1,0,0,0,0,0,0
23,0.010340226817878585,4.0,0.2826086956521739,14.38,1,0.1927710843373494,4,0,0,1,0,0,0,0,0,0
29,0.012341561040693796,0.0,0.263768115942029,10.99,0,0.14457831325301204,5,0,0,0,0,0,0,1,0,0
22,0.007671781187458306,7.0,0.3565217391304348,7.88,0,0.31325301204819284,3,0,0,0,1,0,0,0,0,0
23,0.004669779853235491,4.0,0.014492753623188404,10.59,1,0.03614457831325301,2,0,0,0,1,0,0,0,0,0
30,0.0075050033355570376,2.0,0.13043478260869565,15.31,1,0.12048192771084339,7,0,0,1,0,0,0,1,0,0
22,0.005170113408939293,0.0,0.07246376811594203,10.99,0,0.10843373493975904,2,0,0,1,0,0,0,0,0,0
32,0.0063375583722481655,3.0,0.24637681159420288,7.74,0,0.2530120481927711,8,0,0,0,0,0,0,0,1,0
24,0.008338892595063374,3.0,0.05507246376811595,13.49,1,0.04819277108433735,4,0,0,1,0,0,1,0,0,1
66,0.04936624416277518,3.0,0.7971014492753623,6.62,0,0.10843373493975904,23,0,0,0,0,0,0,1,0,0
31,0.0036707805203468977,2.0,0.17391304347826086,9.99,0,0.30120481927710846,9,0,0,0,0,0,0,1,0,0
21,0.011007338225483655,5.0,0.10144927536231883,7.9,0,0.07228915662650602,2,0,0,1,1,0,0,0,0,0
28,0.011841227484989992,11.0,0.07246376811594203,7.9,1,0.04819277108433735,8,0,0,0,0,0,0,1,0,0
29,0.01084056037358239,2.0,0.7101449275362319,12.8,1,0.43373493975903615,5,0,0,0,0,1,0,0,0,1
22,0.007671781187458306,5.0,0.2753623188405797,11.71,0,0.24096385542168677,3,0,0,1,0,0,0,1,0,0
24,0.005170780520346898,5.0,0.18840579710144925,5.42,0,0.24096385542168677,3,0,0,0,1,0,0,0,0,0
25,0.01134089392928619,4.0,0.043478260869565216,7.66,0,0.03614457831325301,4,0,0,0,0,1,0,0,0,0
35,0.011841227484989992,1.0,0.08115942028985507,11.71,0,0.04819277108433735,9,0,0,1,1,0,0,0,0,0
23,0.008923282188125416,1.0,0.24637681159420288,6.54,0,0.1927710843373494,3,0,0,0,0,0,0,0,0,0
24,0.017678452301534357,2.0,0.24637681159420288,10.99,0,0.0963855421686747,3,0,0,0,1,0,0,0,0,0
42,0.004736490993995998,1.0,0.24275362318840576,16.29,1,0.32530120481927716,16,0,0,1,0,0,0,0,0,0
31,0.007671781187458306,2.0,0.5072463768115942,13.48,1,0.43373493975903615,9,0,0,1,0,0,1,0,0,1
33,0.006004002668445631,17.0,0.3094202898550724,14.96,0,0.33734939759036153,5,0,0,1,1,0,0,0,0,1
26,0.020513675783855906,10.0,0.15942028985507245,5.42,0,0.06024096385542169,3,0,0,0,1,0,0,0,0,0
32,0.004669779853235491,6.0,0.13043478260869565,18.25,1,0.1927710843373494,7,0,0,1,0,0,0,0,0,1
27,0.019346230820547032,3.0,0.3913043478260869,11.99,0,0.14457831325301204,7,0,0,0,0,0,0,1,0,0
22,0.006004002668445631,6.0,0.18840579710144925,9.32,0,0.20481927710843376,3,0,0,0,0,0,0,0,0,0
28,0.01734489659773182,4.0,0.13043478260869565,12.87,0,0.06024096385542169,8,0,0,0,0,0,0,0,1,0
22,0.012174783188792528,6.0,0.34492753623188405,7.51,0,0.1927710843373494,4,0,0,0,0,0,1,0,0,0
32,0.00933955970647098,16.0,0.15942028985507245,6.62,0,0.12048192771084339,5,0,0,0,0,0,1,0,0,0
27,0.0023348899266177454,0.0,0.21739130434782605,10.25,1,0.5301204819277109,10,0,0,1,0,0,0,1,0,0
24,0.005837224816544363,0.0,0.42028985507246375,9.63,1,0.45783132530120485,4,0,0,1,1,0,0,0,0,0
29,0.006504336224149433,1.0,0.15942028985507245,11.14,0,0.16867469879518077,7,0,0,1,0,0,1,0,0,0
34,0.010173448965977317,2.0,0.3333333333333333,7.49,0,0.21686746987951808,7,0,0,1,0,0,0,0,0,0
23,0.0063375583722481655,0.0,0.15942028985507245,16.77,0,0.16867469879518077,3,0,0,0,0,0,0,1,0,0
29,0.006837891927951968,0.0,0.24637681159420288,12.69,0,0.24096385542168677,7,0,0,1,0,0,0,0,0,0
25,0.026350900600400268,9.0,0.7101449275362319,11.03,0,0.18072289156626506,2,0,0,1,0,0,0,1,0,0
31,0.014509673115410272,12.0,0.10144927536231883,7.66,0,0.04819277108433735,6,0,0,1,1,0,0,0,0,0
27,0.005096731154102735,8.0,0.2934782608695652,16.4,0,0.3734939759036145,7,0,0,0,0,1,0,0,0,0
25,0.00933955970647098,4.0,0.17391304347826086,6.17,0,0.13253012048192772,3,0,1,0,0,1,0,0,0,0
33,0.0075050033355570376,2.0,0.15942028985507245,10.99,0,0.14457831325301204,6,0,0,1,0,0,0,0,1,0
26,0.010173448965977317,6.0,0.25362318840579706,10.99,0,0.16867469879518077,2,0,0,0,0,0,1,0,0,0
22,0.01717878585723816,2.0,0.2753623188405797,7.29,0,0.10843373493975904,4,0,0,0,0,0,0,0,1,0
25,0.00933955970647098,2.0,0.18550724637681157,9.99,0,0.14457831325301204,3,0,0,0,0,0,0,1,0,0
25,0.004703135423615744,1.0,0.2753623188405797,16.77,1,0.3734939759036145,4,0,0,1,0,0,0,0,1,1
23,0.005873248832555036,5.0,0.2753623188405797,13.49,0,0.30120481927710846,3,0,0,0,0,0,0,0,1,0
26,0.0013342228152101402,2.0,0.16231884057971013,7.51,1,0.6144578313253013,3,0,1,0,1,0,0,0,0,0
27,0.005837224816544363,11.0,0.13043478260869565,18.79,1,0.15662650602409642,10,0,0,0,0,1,0,0,0,1
23,0.012675116744496333,2.0,0.4492753623188405,13.85,0,0.24096385542168677,3,0,0,1,0,0,1,0,0,0
23,0.012341561040693796,4.0,0.15942028985507245,12.99,0,0.0963855421686747,3,0,0,0,0,0,0,0,0,0
25,0.0062575050033355575,9.0,0.11304347826086956,7.29,0,0.13253012048192772,2,0,1,0,0,0,1,0,0,0
21,0.004336224149432955,0.0,0.014492753623188404,10.99,0,0.03614457831325301,3,0,0,1,0,0,0,0,0,0
29,0.03268845897264843,2.0,0.42028985507246375,10.37,0,0.08433734939759038,5,0,0,1,0,0,0,0,0,0
28,0.011841227484989992,0.0,0.3333333333333333,6.03,0,0.1927710843373494,6,0,0,1,1,0,0,0,0,0
21,0.0085787191460974,4.0,0.5478260869565218,13.49,1,0.42168674698795183,2,0,0,1,0,0,0,0,1,0
25,0.00867244829886591,2.0,0.13043478260869565,10.99,0,0.10843373493975904,4,0,0,1,0,0,0,0,0,0
21,0.0037358238825883922,6.0,0.08695652173913043,8.49,1,0.15662650602409642,3,0,0,1,0,0,0,0,0,0
22,0.006671114076050701,3.0,0.3333333333333333,11.86,1,0.32530120481927716,2,0,0,1,0,0,0,0,0,0
30,0.009506337558372248,4.0,0.3333333333333333,6.92,0,0.24096385542168677,9,0,0,1,1,0,0,0,0,0
31,0.010423615743829221,0.0,0.1072463768115942,7.66,0,0.07228915662650602,8,0,0,0,0,0,0,0,1,0
23,0.009839893262174784,0.0,0.14782608695652172,8.49,0,0.10843373493975904,4,0,0,1,0,0,0,0,0,0
28,0.009199466310873917,2.0,0.6666666666666666,10.99,0,0.48192771084337355,10,0,0,0,1,0,0,0,0,0
29,0.00933955970647098,3.0,0.21739130434782605,12.42,0,0.15662650602409642,7,0,0,1,0,0,0,0,0,0
56,0.011007338225483655,17.0,0.05797101449275363,5.99,0,0.04819277108433735,23,0,0,0,0,0,0,1,0,0
27,0.03102068045363576,5.0,0.6231884057971014,6.91,0,0.14457831325301204,8,0,0,1,0,0,0,0,1,0
30,0.022516344229486326,2.0,0.42028985507246375,13.47,0,0.13253012048192772,9,0,0,0,0,0,0,0,1,0
30,0.008005336891260841,2.0,0.5217391304347826,10.91,0,0.43373493975903615,7,0,0,0,0,0,0,1,0,0
24,0.015343562374916613,8.0,0.3043478260869565,5.99,0,0.13253012048192772,2,0,0,0,0,1,0,0,0,0
23,0.007844563042028019,7.0,0.42028985507246375,13.16,0,0.3493975903614458,4,0,0,0,1,0,0,0,0,0
44,0.010507004669779853,28.0,0.07246376811594203,10.99,0,0.04819277108433735,14,0,0,0,0,1,0,0,0,0
29,0.015010006671114077,13.0,0.1246376811594203,10.99,0,0.06024096385542169,5,0,0,0,0,0,1,0,0,0
27,0.004336224149432955,3.0,0.36231884057971014,7.88,1,0.5180722891566265,8,0,0,1,0,0,0,0,0,0
29,0.014342895263509008,14.0,0.42028985507246375,11.11,0,0.20481927710843376,9,0,0,0,0,1,0,0,0,0
26,0.011841227484989992,5.0,0.34782608695652173,5.99,0,0.20481927710843376,2,0,0,0,0,1,0,0,0,0
21,0.006004002668445631,4.0,0.13043478260869565,5.79,0,0.15662650602409642,2,0,0,1,0,0,0,0,1,0
23,0.009673115410273516,1.0,0.17391304347826086,10.95,0,0.12048192771084339,3,0,0,0,0,0,0,1,0,0
29,0.006837891927951968,7.0,0.10144927536231883,6.17,0,0.10843373493975904,9,0,0,0,0,0,0,1,0,0
26,0.04603068712474983,4.0,0.2753623188405797,15.96,0,0.04819277108433735,3,0,0,1,0,0,0,1,0,1
24,0.0009339559706470981,5.0,0.014492753623188404,8.49,1,0.12048192771084339,4,0,0,1,0,0,0,1,0,0
25,0.005837224816544363,5.0,0.23188405797101447,14.65,1,0.26506024096385544,4,0,0,0,0,0,0,1,0,0
24,0.0030020013342228155,3.0,0.07246376811594203,10.33,0,0.16867469879518077,2,0,0,1,0,0,0,1,0,0
